0.27419782,0.10330572,1.603688,0.070554756,0.08195895,0.24864487,0.11037007,0.3083245,0.14878415,0.13612455,0.40181762,2.1605504,0.20193385,0.27854955,0.24447016,0.29666188,0.117379226
0.082108475,0.043131866,0.6209869,0.03859017,0.079884954,0.68819416,0.06479698,0.07219134,0.04605057,0.037757713,0.095245674,0.21327196,0.06742259,0.077255964,0.16887888,0.1474576,0.0890586
0.2969821,0.12045665,1.7398595,0.048659116,0.5095895,1.6560551,0.11824267,0.4885324,0.21031977,0.15560266,1.555656,0.5224369,0.24956866,0.10227943,1.4836116,0.40395594,0.16466197
0.107050285,0.067936845,0.2205253,0.037644,1.2266482,1.3692381,0.09724771,0.8416202,1.4722943,1.2891475,0.13587247,0.2750365,0.17300005,0.09106548,1.2363627,0.40325645,0.17430286
1.6099445,0.6023963,0.17025596,0.15671448,0.31483883,0.22517899,0.023119982,0.48335123,0.9540603,0.22957546,0.15500464,0.38735032,0.159584,0.05548766,1.2661912,1.3154511,0.20561366
0.14819421,0.07967514,1.5621026,0.04468391,0.1988071,0.94192374,0.07671343,0.3437252,0.12835573,0.8730917,0.15037142,0.34274665,0.10756731,0.09020777,0.3042398,0.30315432,0.14558695
1.1239631,0.50166196,1.4741925,0.12510392,0.12531427,0.17886147,0.070991375,0.23845533,0.22404309,0.12536816,0.23947175,0.3285524,0.11638067,0.063190766,1.4700304,0.43946213,0.14084373
0.1953751,0.090760365,0.2556029,0.0379517,0.1656109,0.1735765,0.091944195,1.2340678,0.40785548,1.0392876,0.19859551,0.35794696,0.13026842,0.04784402,0.3244362,0.24130367,0.935283
0.11095854,0.04945951,1.2978357,0.049118716,0.072940044,0.13065898,0.0804666,0.7333932,0.11899268,0.120753385,0.17441565,0.8194674,0.10040912,0.13060893,0.19343315,0.26182497,0.09383875
0.20095357,0.1223124,0.73648775,0.07578092,0.36416164,0.6491018,1.2116486,0.14378756,0.04222531,0.110288784,4.7379317,0.73563796,0.8829625,2.3338337,0.18091995,0.27880022,0.11232666
0.32093874,0.14325027,0.76040554,0.124708675,0.2782168,0.22385952,0.06952249,0.78222996,0.570433,1.6952387,0.23209053,0.9029936,0.15568523,0.33832693,0.90382224,2.8101652,0.17817605
0.09672968,0.04944402,0.1526586,0.045165624,0.1474064,1.2719954,0.068577416,0.11059218,0.09102641,0.052312694,0.11361624,0.24384615,0.090141915,0.05715093,0.7526073,0.7907914,0.11843583
0.2540362,0.106082425,0.34717962,0.13508849,0.11316022,0.19808851,0.04583356,0.17596209,0.15585926,0.1165861,0.13114457,0.39787385,0.118363865,0.1487235,1.4874067,3.1012862,0.13727216
0.32273343,0.18421285,0.7131666,0.099057496,0.63476247,1.75913,0.16410999,0.84303844,0.3400608,0.25676855,1.5207969,1.8627293,0.49173316,0.490322,1.7034335,1.3424381,0.10999972
0.5747299,0.1886524,0.11484593,0.08169441,0.03916944,0.08408904,0.056037173,0.11500913,0.11133714,0.06449055,0.19716449,0.65755916,0.10260685,0.09141191,0.60173553,0.26387656,0.107037805
0.14713575,0.06042167,0.11629239,0.07067264,0.14906763,0.103765436,0.041716192,0.22187822,0.74985087,0.12593582,0.111444995,0.38329154,0.109247416,0.13835251,0.38032657,1.3527964,0.09908867
0.11810149,0.05687134,1.6103047,0.041279912,0.16006306,1.5516319,0.08089999,0.11984237,0.05784182,0.06646074,0.12131707,0.33287975,0.08263592,0.091958344,0.19531192,0.20647696,0.11908778
0.13644628,0.07429893,0.36244366,0.06873461,0.3206385,1.0953392,0.0986619,0.29527298,0.23422082,0.10022413,0.14625771,0.24876595,0.16547927,0.038452815,2.0432742,1.2729789,0.20510517
1.1085154,0.35109395,0.37806547,0.12466583,0.15998164,0.19805878,0.05799649,1.8364995,0.47373936,0.32355952,0.36405638,0.72481537,0.120030165,0.10879512,0.3545889,0.32016826,0.16473657
0.13765468,0.061597545,1.1766511,0.054342754,0.15340489,1.3615825,0.06343219,0.1355062,0.06979518,0.065482676,0.14857852,0.73024404,0.11282456,0.15314332,0.23618568,0.8713611,0.119464256
0.1535662,0.060393285,2.2951314,0.042596985,0.21564923,1.1806383,0.090176694,1.1104804,0.14575985,0.14437948,0.17125261,0.4577979,0.09996182,0.08830391,0.33382404,0.31984857,0.13799214
0.107440345,0.061732326,0.22748317,0.053868487,1.0320265,0.21002898,0.08093759,1.8862507,1.9093155,1.3417041,0.16115236,0.29586485,0.11229741,0.14166689,0.60857254,0.23132992,0.15575117
0.13711427,0.06066483,0.12560128,0.051524997,0.04931747,0.09719354,0.06671343,0.11414179,0.08122717,0.06549433,0.7044466,0.4163075,0.08942828,0.10974844,0.33588216,0.8335167,0.101148486
0.077139795,0.040200282,1.0723691,0.04198735,0.034420557,0.07432262,0.05743977,0.06374481,0.03851238,0.040203474,0.08018838,0.21654345,0.06281381,0.07910153,0.1316728,0.13838992,0.08319218
0.25780112,0.10021177,0.57908124,0.07995231,0.46582755,1.4575669,0.13980244,1.5603288,0.42493087,0.23594545,0.4286886,2.2369096,0.229847,0.36845797,0.29539987,0.53182757,0.115218066
0.108905174,0.08270588,0.37625325,0.0953462,0.47307488,2.053106,0.13447556,0.2390801,0.2601336,0.15964372,0.21201032,0.8983842,0.20913182,1.0195788,0.16644779,0.36479488,0.08856513
0.1513437,0.07694326,0.29245228,0.049911033,0.49963918,1.4918466,0.10417612,0.46709138,0.4025247,1.286805,0.28111586,1.3362805,0.24553382,0.41569772,0.13776587,0.30331892,0.13573773
0.11704396,0.06760226,1.2049166,0.039075874,1.3679847,0.46922502,0.080651924,0.68076295,1.4702154,0.69405633,0.12528215,0.29871416,0.13225399,0.1354245,0.5578073,0.26008487,0.17377189
0.16108993,0.06994766,0.8504995,0.06574519,0.16378148,0.89130217,0.08728929,0.88653415,0.17330016,0.1451943,0.22506063,1.1030275,0.12424831,0.20714135,0.30088747,0.81885254,0.1003182
0.17381042,0.08893206,0.20099415,0.04035299,0.16940562,0.15299131,0.08431462,0.26179382,0.2743033,1.170381,0.229691,1.0614003,0.23129681,0.15902282,0.17650451,0.31177917,0.9959693
0.11782444,0.07145651,0.6974052,0.060795274,0.8663838,2.1860898,0.13382599,0.39306706,0.32225382,0.15207353,0.14219698,0.31524178,0.18782653,0.049775466,1.751554,1.2607633,0.1755556
0.101766534,0.052160207,0.09966575,0.059183568,0.20398039,0.1316212,0.056065816,0.20605183,0.7725034,0.091666706,0.11911814,0.25183186,0.10263988,0.059154462,1.2101098,1.0182456,0.123595744
0.19084308,0.084009774,0.24877088,0.07894964,0.183271,0.1708101,0.10235466,1.3674793,0.44542453,0.17127644,0.30963442,1.1836177,0.1499865,0.12604976,1.1366979,0.4048333,0.1301597
0.09381158,0.05477168,0.19296512,0.03908765,0.809028,0.2361311,0.08729641,0.90797865,0.34007967,0.17317668,0.13877688,0.32814083,0.09962589,0.083184734,0.29298493,0.19342002,0.10865083
0.12231423,0.06675609,1.4264879,0.044040896,0.40652102,1.1984049,0.12011249,1.0313183,0.23604678,0.12686723,0.167042,0.2727618,0.10606966,0.045452237,1.09293,0.28087142,0.13104346
0.2619148,0.102756865,0.42262286,0.12643687,0.23085862,0.22714064,0.08227539,1.3749208,0.4485689,0.2950354,0.20857261,0.8692025,0.13341291,0.20624587,0.8021137,2.5751178,0.1381954
0.14847256,0.0625581,0.17969573,0.057246596,0.10418278,0.08055171,0.075169176,0.9130067,0.18207403,0.8198816,0.24904154,1.0568967,0.115978375,0.2042239,0.19948204,0.304244,0.11111399
0.71078223,0.24398708,0.10825834,0.10600737,0.025937894,0.08182846,0.027142256,0.05979342,0.08276189,0.04637281,0.11239166,0.33880138,0.081485756,0.08902171,0.24746203,1.2580838,0.11222936
0.74784446,0.19368334,0.09318864,0.08891046,0.02815678,0.07308188,0.040408846,0.07398494,0.08875759,0.053547356,0.14884765,0.86217093,0.096378714,0.12483013,0.09780609,0.16267179,0.085882515
0.12265459,0.056133416,0.17261426,0.048195377,0.24323186,0.8528738,0.07663012,0.98213,0.22161776,0.8772277,0.14319134,0.26165047,0.11224351,0.07693004,0.2911486,0.2388211,0.12729323
0.09418705,0.049509183,0.074846216,0.05382738,0.03945329,0.06439456,0.06912925,0.081853405,0.10475901,0.038182322,0.12682734,0.12574095,0.04882919,0.02952181,1.3841529,0.13517416,0.10394188
0.12268915,0.053561084,0.288872,0.050809264,0.2951456,1.684075,0.07802808,0.9566493,0.17680669,0.1702491,0.16367719,0.57988286,0.12330419,0.12127737,0.35867384,0.95347685,0.12491856
0.30225912,0.13115922,1.1986547,0.079940386,0.16664118,0.12102336,0.08139363,0.80388176,0.5206304,2.4964519,0.44060844,1.0052629,0.15092075,0.3217655,0.38714013,0.89681906,0.17147665
0.7455875,0.25678614,0.9402051,0.08392897,0.120615035,0.9526965,0.053752985,0.13908246,0.09989183,0.08185822,0.17089565,0.32640645,0.085436836,0.07199993,0.2505372,0.27183944,0.14149307
0.14057983,0.08258923,0.3462126,0.065820046,0.2088622,1.1304641,0.073206306,0.24269418,0.1477573,0.10401741,0.18303233,1.0914818,0.1912859,0.13676679,1.0833309,1.2798905,0.14504349
0.10577138,0.06058275,0.2724775,0.050658494,0.8783092,1.4207327,0.17412163,0.707926,0.9245696,0.2144945,0.18971245,0.19895294,0.13636209,0.048270676,2.0135806,0.5063068,0.20060685
0.3934943,0.2015604,0.69771445,0.08523071,0.355649,0.4829556,0.18741752,1.9969344,0.43623012,0.28097853,2.315482,3.1102943,0.41882738,0.85080016,0.49641934,0.73612106,0.11723091
0.107351586,0.062943086,0.81476647,0.04542688,0.16393982,0.6726812,0.086550444,0.713389,0.12075515,0.11069155,0.1333184,0.23174517,0.093258224,0.050192397,0.7473759,0.29478103,0.12905425
0.11899292,0.0726719,1.1991351,0.038869362,1.2018118,1.5236864,0.09640573,0.5552985,0.7345529,1.1927904,0.14962584,0.51712537,0.1559156,0.16656792,0.26631415,0.28483194,0.1414644
0.1092043,0.05994139,0.763904,0.04966224,0.07799953,0.07946772,0.06354719,0.17042865,0.11659427,0.7075932,0.111572675,0.23483507,0.084653154,0.08078598,0.2614259,0.20733564,0.122632906
0.108774476,0.04718852,0.18175906,0.04199049,0.14254858,1.462297,0.08543626,0.8075982,0.14110334,0.10667409,0.140516,0.316546,0.0869236,0.0796325,0.25457266,0.21400751,0.11894973
0.31996155,0.14838368,0.5522696,0.077905364,0.32065997,0.5332489,0.09108376,0.4956134,0.107786275,0.13213179,3.1947775,1.5583296,1.9985442,0.35228476,1.0513334,0.44342345,0.19189772
1.4453185,0.798252,0.24590978,1.3238633,0.07487709,0.14459227,0.027045352,0.20713553,0.22985354,0.11254201,0.14810517,0.5348236,0.11350659,0.1585354,0.9841357,1.3472306,0.07093959
0.10653119,0.058431998,0.0662601,0.052140873,0.22267042,0.11530463,0.057442646,0.17453825,1.2285763,0.14474458,0.10781179,0.20602384,0.088259585,0.07921024,0.7172186,0.20391804,0.10834536
0.27401435,0.17646949,0.5175458,0.09067996,0.21240157,0.38273305,0.25273183,0.37073615,0.25817958,0.18698926,1.338432,4.0759463,0.5492952,0.58011466,0.3650634,1.3430812,0.15668422
0.14825143,0.05579211,0.23866688,0.11914798,0.06676218,0.13464573,0.06178559,0.18848042,0.14354897,0.09075994,0.20150921,1.1329873,0.14601874,0.86890465,0.23151311,1.7558616,0.07260951
